endtime,currQr,prevQr,stationName,failureCode,tipoFalla,resultado,notes
2026-06-03 15:05:38.980,B1-020626-02-K16342,B1-020626-02-K16342,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-02-K16342"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""08:13:76:D9:5D:8E"", ""rssi_dbm"": -65, ""battery_voltage_v"": 17.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 15:06:13.973,B1-020626-02-K16342,B1-020626-02-K16342,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-02-K16342"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001100"", ""mac_id"": ""CB:26:52:8C:22:FB"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:22:13.907,B1-030626-00-K16860,B1-020626-05-L16135,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-00-K16860"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001341"", ""mac_id"": ""C1:4E:6C:B1:3E:5F"", ""rssi_dbm"": -29, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:22:40.693,B1-030626-04-K16854,B1-030626-04-K16854,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16854"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003639"", ""mac_id"": ""DB:AF:F7:7F:52:A1"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:23:03.980,B1-020626-02-K16342,B1-020626-02-K16342,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-02-K16342"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001100"", ""mac_id"": ""CB:26:52:8C:22:FB"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:23:24.547,B1-030626-02-K16852,B1-030626-02-K16852,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16852"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002807"", ""mac_id"": ""DA:3E:96:52:C8:64"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:24:54.173,B1-030626-04-K16814,B1-030626-04-K16814,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-04-K16814"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001309"", ""mac_id"": ""F4:53:EE:BF:2E:7F"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:25:17.367,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 15:25:49.973,B1-020626-01-K16351,B1-020626-01-K16351,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-01-K16351"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001153"", ""mac_id"": ""F4:7B:98:3A:39:FC"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-03 15:26:04.000,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""1A:B8:C9:4F:C8:93"", ""rssi_dbm"": -82, ""battery_voltage_v"": 4.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-03 15:26:19.377,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -58, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 10:07:29.690,B1-030626-02-K16872,B1-030626-02-K16872,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16872"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002812"", ""mac_id"": ""D6:46:DF:FB:77:65"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 10:08:09.710,B1-030626-02-K16872,B1-030626-02-K16872,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16872"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002812"", ""mac_id"": ""D6:46:DF:FB:77:65"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 10:21:59.980,B1-030626-02-K16872,B1-030626-02-K16872,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16872"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002812"", ""mac_id"": ""D6:46:DF:FB:77:65"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 10:22:36.010,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -29, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 10:23:06.013,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 10:23:38.200,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 11:16:00.310,B1-030626-02-K16872,B1-030626-02-K16872,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-02-K16872"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002812"", ""mac_id"": ""D6:46:DF:FB:77:65"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 11:16:48.377,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -58, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 11:17:56.110,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 11:20:48.477,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 11:23:27.967,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133350"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 12:46:20.527,B1-040626-05-K16C15,B1-040626-05-K16C15,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-05-K16C15"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""2C:6B:18:8F:8C:55"", ""rssi_dbm"": -82, ""battery_voltage_v"": 0.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:05:54.373,B1-040626-04-K16B94,B1-040626-04-K16B94,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-04-K16B94"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""11:A8:B1:43:5F:62"", ""rssi_dbm"": -86, ""battery_voltage_v"": 14.3, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:07:51.510,B1-040626-00-K16C30,B1-040626-00-K16C30,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16C30"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""6E:25:20:B1:62:10"", ""rssi_dbm"": -84, ""battery_voltage_v"": 7.5, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:09:04.997,B1-040626-00-K16C30,B1-040626-00-K16C30,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16C30"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0001003"", ""mac_id"": ""D4:B6:F7:B5:02:74"", ""rssi_dbm"": -43, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:10:05.337,B1-040626-00-K16B60,B1-040626-00-K16B60,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16B60"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004372"", ""mac_id"": ""ED:51:EB:B0:C7:D0"", ""rssi_dbm"": -46, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:17:40.497,B1-040626-02-K16C02,B1-040626-02-K16C02,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-02-K16C02"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""29:38:A8:B2:9C:AE"", ""rssi_dbm"": -88, ""battery_voltage_v"": 25.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:21:31.183,B1-040626-00-K16B60,"TITANITE V2.0.3.2,002-P10,1226,0004372",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16B60"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""1B:8C:2D:39:89:48"", ""rssi_dbm"": -86, ""battery_voltage_v"": 22.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:30:37.863,B1-040626-05-K16C35,"TITANITE V2.0.3.2,002-P10,1226,0002003",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-05-K16C35"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""28:D0:99:D2:37:AB"", ""rssi_dbm"": -74, ""battery_voltage_v"": 5.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-04 14:34:52.383,B1-040626-00-K16B00,B1-040626-00-K16B00,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16B00"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003113"", ""mac_id"": ""D2:95:86:96:F1:30"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 14:41:32.707,B1-040626-01-K16C51,B1-040626-01-K16C51,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16C51"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003126"", ""mac_id"": ""E8:D8:04:72:68:05"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-04 15:12:28.727,B1-040626-05-K16B15,B1-040626-05-K16B15,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-05-K16B15"", ""pcba_qr"": ""0B-111225-03-M37313"", ""mac_id"": ""DC:8D:3F:98:49:D2"", ""rssi_dbm"": -76, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:09:47.233,B1-040626-02-K16A52,B1-040626-02-K16A52,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-02-K16A52"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003729"", ""mac_id"": ""DE:C9:CC:E3:6F:7C"", ""rssi_dbm"": -43, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:13:08.733,B1-040626-02-K16A92,B1-040626-02-K16A92,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-02-K16A92"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0002428"", ""mac_id"": ""C0:62:4A:1E:EE:18"", ""rssi_dbm"": -42, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:15:20.977,B1-040626-00-K16A50,B1-040626-00-K16A50,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16A50"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3B:85:D8:A7:F7:2A"", ""rssi_dbm"": -80, ""battery_voltage_v"": 11.8, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:15:49.563,B1-040626-00-K16A50,B1-040626-00-K16A50,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16A50"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""2F:CB:C2:97:E0:A5"", ""rssi_dbm"": -64, ""battery_voltage_v"": 18.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:17:36.723,B1-040626-02-K16A92,B1-040626-02-K16A92,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-02-K16A92"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""38:8C:3D:FD:BC:FA"", ""rssi_dbm"": -73, ""battery_voltage_v"": 23.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:19:36.743,B1-040626-00-K16B30,B1-040626-00-K16B30,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16B30"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003145"", ""mac_id"": ""D1:F7:C7:5C:88:A4"", ""rssi_dbm"": -42, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 09:32:23.077,B1-040626-04-K16A54,B1-040626-04-K16A54,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-04-K16A54"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004074"", ""mac_id"": ""FA:42:56:7C:8F:26"", ""rssi_dbm"": -41, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 10:09:23.670,B1-040626-04-K16A34,B1-040626-04-K16A34,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-04-K16A34"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003126"", ""mac_id"": ""E8:D8:04:72:68:05"", ""rssi_dbm"": -30, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-05 11:26:52.383,B1-050626-05-K16E65,B1-050626-05-K16E65,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-05-K16E65"", ""pcba_qr"": ""JASPER-V01.06.05.02--002-P03-2226-0005250"", ""mac_id"": ""FD:7A:6E:E0:B1:D9"", ""rssi_dbm"": -76, ""battery_voltage_v"": 3.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
